KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00350,82.03580594,1.394756995,0.545954863,2.554711186,0.010627594,0.038894802
K00351,71.45558916,1.554831409,0.582333913,2.669999759,0.00758513,0.029738889
K00355,21.97691152,0.899071904,0.744181783,1.208134794,0.226995418,0.393524792
K00362,1.474509428,0,4.3365394,0,1,1
K00364,114.1833961,-0.966768144,0.428686532,-2.255186649,0.024121616,0.073820461
K00370,4.920057236,-0.397882371,0.81587341,-0.4876766,0.625778929,0.784483697
K00371,4.93759615,-0.335797431,0.755866232,-0.444255104,0.656858157,0.81069251
K00372,1.44151954,0,4.3365394,0,1,1
K00373,4.733235786,0.130129031,1.050794529,0.123838703,0.901442987,0.99344938
K00374,4.882598313,0.138759645,0.867740968,0.159909062,0.87295271,0.975359179
K00375,49.69094993,-1.129916616,0.752108392,-1.502332147,0.13301135,0.264927295
K00381,17.02526038,-17.54665336,4.293557798,-4.086739759,NA,NA
K00382,332.1307607,0.02531036,0.244477586,0.103528346,0.917543654,1
K00383,37.55119001,0,2.018707585,0,1,1
K00384,397.3928054,0.557683207,0.161059548,3.462590172,0.000535003,0.003633366
K00385,6.00984474,-1.034372717,0.820136811,-1.261219717,0.207229697,0.367999984
K00390,41.21768894,0.899595547,0.987482158,0.910999292,0.362295747,0.548783899
K00394,2.368806941,-4.25698517,1.690980812,-2.517465095,0.011820268,0.042542071
K00395,5.23047827,-4.094769108,1.444848807,-2.834046778,0.00459626,0.019964846
K00424,0.936748144,0,4.3365394,0,1,NA
K00425,282.921884,0.570432352,0.24926692,2.288439848,0.022111919,0.068967288
K00426,263.2246556,0.579214512,0.238019224,2.433477858,0.01495455,0.05078045
K00427,1.302027409,0,4.3365394,0,1,1
K00428,24.61420785,-2.454591096,1.458080802,-1.683439692,NA,NA
K00432,86.04943085,-0.291727346,0.325508681,-0.896219863,0.370135349,0.556451456
K00433,2.726545869,0,4.3365394,0,1,1
K00437,2.383419165,-4.27036481,1.971375059,-2.166185876,0.030296986,0.08737794
K00441,10.31237554,3.613177295,0.481491376,7.50413709,6.18E-14,9.29E-12
K00448,1.23755631,0,4.3365394,0,1,1
K00449,1.334243255,0,4.3365394,0,1,1
K00459,255.595579,-0.555397618,0.249984982,-2.221723939,0.026301968,0.078754337
K00481,1.428782422,0,4.3365394,0,1,1
K00496,0.819119115,0,4.3365394,0,1,NA
K00507,2.311265236,0,4.3365394,0,1,1
K00525,302.3849418,0.799236875,0.172598528,4.630612359,3.65E-06,6.19E-05
K00526,150.448055,0.443083025,0.364832922,1.214482025,0.22456371,0.390784887
K00528,23.75616189,0.97365444,0.814177609,1.195874745,0.231745442,0.399190979
K00537,204.8417767,-0.39488793,0.253893398,-1.555329652,0.119867579,0.245712806
K00547,6.231878486,0.126408337,1.0369397,0.121905195,0.902974101,0.994391953
K00548,219.7674352,0.201516584,0.728891321,0.276470001,0.782187098,0.908637539
K00549,251.0859671,0.071391502,0.293249133,0.243450002,0.807656812,0.929531345
K00554,366.5714851,0.454585192,0.114475962,3.971010033,7.16E-05,0.000761513
K00556,10.10066948,-0.875546218,0.366197936,-2.390909753,0.016806683,0.055998378
K00558,781.8326386,0.545761612,0.231161609,2.360952641,0.018228058,0.059565329
K00560,390.7767219,0.974084902,0.141250402,6.896156669,5.34E-12,4.01E-10
K00561,1.23844127,1.260675905,1.52447556,0.826957111,0.408261371,0.590171104
K00563,167.5663925,0.072359257,0.210639901,0.343521133,0.731206445,0.87080243
K00564,168.4545656,0.693415927,0.346557095,2.000870671,0.045406329,0.119264188
K00566,389.9367515,0.106137832,0.151410149,0.70099549,0.483305829,0.662179534
K00567,200.2104574,0.231239825,0.806727076,0.286639475,0.774388386,0.903747321
K00568,1.737920257,0,4.3365394,0,1,1
K00570,6.998411195,-1.365580032,1.00239048,-1.362323425,0.173095838,0.320958807
K00571,204.8686959,0.687890465,1.064415258,0.646261372,0.5181101,0.690518751
K00573,5.229770399,-3.5192589,1.290869623,-2.726269824,0.006405461,0.025974378
K00574,166.2258312,-0.642584541,0.357928547,-1.795287208,0.072607952,0.170495522
K00575,99.52260685,-1.337597747,0.966030939,-1.38463241,0.166164896,0.31072679
K00588,289.4489338,0.412099858,0.223465985,1.844127901,0.065164503,0.157177431
K00590,12.03421357,-1.288294542,0.45521116,-2.830103158,0.0046533,0.020167742
K00595,56.92676309,-0.209334337,0.636728511,-0.328765453,0.742332978,0.880136939
K00598,50.81049088,-1.608212289,1.043114983,-1.541740187,0.123136742,0.250987212
K00600,374.9872034,0.206450289,0.104461138,1.976335814,0.048116756,0.12435204
K00602,402.3047094,0.250970065,0.145375106,1.726362039,0.084282301,0.190464343
K00603,38.66379854,-1.384200394,1.183932703,-1.169154624,0.242341339,0.412170266
K00604,379.7011388,0.368279726,0.118623813,3.104602001,0.001905352,0.010109239
K00605,124.5056755,0.896641266,1.276024189,0.702683596,0.482252953,0.661699853
K00606,138.3977886,0.952179517,1.004998484,0.947443734,0.343412714,0.528181434
K00609,373.097305,0.31194287,0.138633814,2.250121096,0.024441259,0.07444861
K00610,132.1492966,0.399752654,0.561715441,0.711663993,0.476672869,0.655425195
K00611,509.5944915,-0.943890887,0.131960903,-7.152807121,8.50E-13,9.49E-11
K00612,14.89409859,0.102740477,0.345717525,0.297180412,0.766328776,0.898383029
K00613,1.645100121,-0.116455685,0.916921823,-0.127007212,0.89893469,0.99157912
K00615,591.9638326,-0.043142261,0.232474931,-0.185578122,0.852775612,0.960233207
K00616,49.44635002,-0.499733243,0.623197005,-0.801886464,0.422618637,0.605381765
K00619,6.36337114,-3.94994551,1.120997944,-3.523597462,0.00042573,0.003072971
K00620,210.3907517,-0.638733003,0.30672088,-2.082456868,0.037300759,0.1025049
K00625,121.6630902,-1.446656818,0.437865977,-3.303880393,0.000953565,0.005782099
K00626,302.2842375,-1.214324372,0.215732173,-5.628851529,1.81E-08,5.41E-07
K00627,165.1217026,-2.891616458,0.427176153,-6.769142979,1.30E-11,8.29E-10
K00631,1.279367216,0,4.3365394,0,1,1
K00632,7.335165733,-4.473681963,1.654424352,-2.704071636,0.006849552,0.027433334
K00633,33.15775039,-1.237404943,0.779869435,-1.58668219,0.112584642,0.234601402
K00634,21.30016791,-0.691941799,0.779034567,-0.888204232,0.374430903,0.560641363
K00635,1.625065998,-1.176850963,2.475680685,-0.475364602,0.634527121,0.791943017
K00639,76.45143521,0.075081781,1.268759943,0.059177295,0.952810894,1
K00640,467.3842503,0.122975899,0.182503965,0.673825905,0.500422003,0.678052714
K00641,62.19996269,2.328964902,1.212658376,1.920544936,NA,NA
K00645,295.5993449,0.426122261,0.21536313,1.97862216,0.047858563,0.123930827
K00647,18.30911514,-1.097398535,0.700805487,-1.565910307,0.117369617,0.24211746
K00648,408.3043237,0.253897079,0.215110763,1.180308578,0.237877508,0.406882027
K00651,264.781252,-0.389852205,0.245093422,-1.590626966,0.111693552,0.233242418
K00652,132.8893245,0.574807133,1.126501301,0.510258739,0.609870206,0.771225114
K00655,417.3728104,-0.046254062,0.243587853,-0.18988657,0.849398017,0.959104253
K00656,340.7048928,-0.131714629,0.212318824,-0.620362464,0.535019179,0.707500811
K00657,169.6514793,-1.176627707,0.229385391,-5.129479713,2.91E-07,6.67E-06
K00658,7.417226956,-2.274544973,0.7321618,-3.106615194,0.001892426,0.010054316
K00661,985.508778,0.396063742,0.134985431,2.934122131,0.003344926,0.015756254
K00662,76.54476606,-0.192440601,0.923874661,-0.208297304,0.834996837,0.948895186
K00663,7.091456742,-2.085928571,1.660595676,-1.256132725,0.209067853,0.370590089
K00666,29.60494739,-1.869915337,0.619939745,-3.016285616,0.002558921,0.012713214
K00674,19.65860211,2.162492626,0.614334802,3.520055543,0.000431456,0.003102831
K00675,1.320111741,1.171365504,1.156146584,1.013163486,0.310982078,0.492451345
K00677,217.2906957,1.081656379,1.198508072,0.902502373,0.366790061,0.553444818
K00681,15.12555402,-3.922564954,1.303669157,-3.00886535,0.002622253,0.012946449
K00682,74.49324676,-0.648339883,0.936322341,-0.692432355,0.488665853,0.666517693
K00683,119.149757,1.108529896,1.269444195,0.873240352,0.382532085,0.567085508
K00684,46.03725594,1.44979955,1.005713979,1.441562493,0.149425836,0.286313979
K00687,109.9071805,-7.562548489,1.072923828,-7.048541839,1.81E-12,1.68E-10
K00688,454.7128001,0.058093033,0.297548693,0.195238745,0.845206049,0.956120979
K00690,45.83861878,0.714073404,0.908437811,0.786045445,0.431840863,0.614778918
K00691,147.2444322,-1.6379597,0.360123336,-4.548329803,5.41E-06,8.65E-05
K00694,22.56584844,-1.601646899,1.078521542,-1.485039321,0.137533408,0.271246444
K00697,8.344913262,-2.846413358,0.712212539,-3.996578551,6.43E-05,0.000699034
K00700,401.4555628,0.194568245,0.247449596,0.786294452,0.431695002,0.614778918
