KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K11741,90.39327967,-7.975168271,2.31497818,-3.445029564,0.000570997,0.00263872
K11928,68.49121948,3.523016333,0.749922611,4.697839859,2.63E-06,3.60E-05
K12063,654.3059569,-8.217794741,1.943039522,-4.229350278,2.34E-05,0.000208224
K12251,140.5987648,-8.601208464,2.271066263,-3.787299651,0.000152293,0.00091105
K12267,71.59874025,-7.510038978,2.10393546,-3.569519655,0.000357636,0.001813692
K12268,76.90117489,-6.513031203,2.230164436,-2.920426448,0.003495527,0.010875056
K12269,79.11124012,-6.531266095,2.237586145,-2.918889228,0.00351281,0.010904164
K12270,79.03225272,-3.094387358,1.367257317,-2.263207751,0.023622886,0.048599782
K12373,433.5545141,-10.20862086,2.497924492,-4.086841251,4.37E-05,0.000343237
K12452,88.74867707,-7.43819138,2.119342895,-3.50966868,0.000448665,0.002175246
K12510,78.37430925,-7.419975046,2.217054781,-3.346771181,0.000817587,0.003450477
K12511,63.71974933,-7.136364551,2.252519788,-3.168169527,0.00153402,0.005666607
K12524,92.98428641,-7.996438089,2.505443156,-3.191626227,0.001414743,0.00531535
K12942,57.80684455,4.26692129,0.873809626,4.883124609,1.04E-06,1.69E-05
K12952,92.27748367,-5.270640449,1.986805705,-2.652821278,0.007982212,0.020594858
K12984,137.5331979,-8.512127487,2.314387243,-3.677918426,0.000235145,0.001285993
K12992,60.21133486,-6.976124837,2.304346741,-3.027376355,0.002466866,0.00821622
K12994,130.4485409,-8.510418722,2.094287366,-4.063634658,4.83E-05,0.000372122
K12996,91.10398755,-7.74974847,2.071731922,-3.740710074,0.000183501,0.001048537
K12997,184.9158997,-6.347739976,1.514937094,-4.19010136,2.79E-05,0.000239173
K12998,117.2275648,-8.007537808,2.160001979,-3.707190034,0.000209572,0.001166847
K12999,141.7040347,-7.989528344,2.092101452,-3.818901008,0.000134048,0.000820486
K13002,369.7087735,-9.896321736,2.075093661,-4.769096413,1.85E-06,2.76E-05
K13013,65.92216107,-7.290461047,2.206214962,-3.304510744,0.000951423,0.003895251
K13017,94.78387511,-7.854727423,2.140115014,-3.670236118,0.000242327,0.001313609
K13018,104.945729,-7.963196712,2.137699948,-3.725123686,0.000195219,0.001105247
K13020,83.02486136,-7.477947431,2.249197912,-3.324717399,0.000885082,0.003680707
K13043,104.2402708,-8.173203254,2.284122287,-3.578268685,0.000345878,0.001766174
K13280,90.54439809,-7.862828884,2.430278526,-3.235361214,0.001214889,0.004727838
K13283,141.2417024,-8.558268607,2.081100659,-4.112376098,3.92E-05,0.000315419
K13444,163.2901775,-8.814894837,2.540065736,-3.470341225,0.000519798,0.002454268
K13532,141.0881034,-8.600470172,2.286503805,-3.761406456,0.000168961,0.000988366
K13542,54.90940146,-6.835280109,2.116145189,-3.230061975,0.001237634,0.004791133
K13626,81.87930843,-7.513470607,2.284941136,-3.288255652,0.001008103,0.004086573
K13652,56.19558479,-7.006643479,2.168207427,-3.231537441,0.001231262,0.004776469
K13658,54.18915017,-6.810036441,2.187473657,-3.113197007,0.001850724,0.006553762
K13678,96.35629638,-7.246710683,2.142758877,-3.381953406,0.000719724,0.003126695
K13747,174.1722144,-8.866998243,2.091281839,-4.239982425,2.24E-05,0.000202058
K13990,86.21489025,-8.003195317,2.247927561,-3.56025499,0.000370495,0.001866103
K13993,205.8304158,-6.260061639,1.537133271,-4.072556203,4.65E-05,0.000360399
K14059,1266.019918,-2.070518856,0.621922874,-3.329221262,0.000870892,0.003640941
K14379,69.84672117,-7.696312872,2.485226248,-3.096825843,0.001956048,0.006835074
K14415,180.2139914,-8.873329362,2.075811643,-4.274631271,1.91E-05,0.00017784
K14623,64.84921071,-7.68374961,2.098667581,-3.661251395,0.000250986,0.00135856
K14982,91.45041382,-5.188961797,1.989566345,-2.608086838,0.009104985,0.022898728
K15051,233.0565995,-6.123928028,1.548416852,-3.954960849,7.65E-05,0.000527824
K15342,216.4337635,-5.442033619,1.345810117,-4.043686066,5.26E-05,0.000395596
K15383,58.90290097,-7.493026225,2.386936383,-3.13918137,0.001694206,0.00609881
K15531,85.99349355,-7.68098038,2.103782656,-3.651033227,0.000261187,0.001401466
K15533,61.24129125,-7.026733763,2.275331818,-3.088223751,0.002013568,0.006983265
K15539,119.0274487,2.131823402,0.621902663,3.427905248,0.000608258,0.00276937
K15635,139.7652422,-8.472556265,2.077661905,-4.077928293,4.54E-05,0.000354403
K15770,51.5116369,5.074269891,1.806679273,2.808616873,0.004975482,0.014258841
K15894,119.8974427,-8.353861581,2.112450122,-3.95458406,7.67E-05,0.000527824
K15897,50.80854948,-6.857455009,2.275070201,-3.014172928,0.002576809,0.008498182
K15921,462.8882161,-10.10151605,2.143081522,-4.713547268,2.43E-06,3.42E-05
K15923,286.2603338,-9.555795975,2.446260088,-3.906287816,9.37E-05,0.000625453
K15987,125.576469,-8.360432317,2.109317586,-3.963572092,7.38E-05,0.000511265
K16012,80.76432396,-4.155578117,1.65542661,-2.510276259,0.012063674,0.028885624
K16013,98.93400526,-7.172132961,2.146534798,-3.341260979,0.000833988,0.003513741
K16150,71.45083824,-7.492792652,2.226915383,-3.364650812,0.000766406,0.003264289
K16169,84.30920211,2.495067873,0.940371749,2.653278212,0.007971414,0.020594212
K16209,145.473154,-5.047385662,1.661795097,-3.037309276,0.002387004,0.007988865
K16211,179.1364441,-5.376115486,1.140144046,-4.715294973,2.41E-06,3.42E-05
K16212,104.4074548,-8.131805555,2.084287999,-3.901478855,9.56E-05,0.000633438
K16213,107.3881595,-8.185148931,2.078291639,-3.938402473,8.20E-05,0.000559502
K16363,143.7394428,-8.609640948,2.312283637,-3.723436352,0.000196529,0.001110962
K16568,182.3219156,2.142582272,0.564077486,3.798382891,0.000145643,0.000883779
K16649,124.4868509,-8.170848962,2.118769696,-3.856412037,0.000115063,0.000735968
K16650,81.56949827,-7.285143269,2.398415506,-3.037481726,0.002385639,0.007988865
K16694,246.9955405,-9.49369556,2.151830395,-4.411916285,1.02E-05,0.000110435
K16698,184.3536117,-8.979320942,2.109784972,-4.256036071,2.08E-05,0.000190417
K16789,110.6791626,-7.8699617,2.401456544,-3.277161821,0.001048563,0.004213626
K16870,62.83441609,-7.279553171,2.243382741,-3.244900229,0.001174918,0.004606226
K16922,169.3932975,-8.431235703,2.260387775,-3.729995267,0.000191483,0.001089098
K16923,52.62584718,-5.672113657,2.468743185,-2.297571368,0.021586197,0.045485485
K16924,64.10285733,-6.188271389,2.191436425,-2.823842535,0.004745169,0.01376993
K17248,113.6547057,-8.073816424,2.182829759,-3.698784292,0.000216635,0.00119537
K17318,299.3420462,-21.5061483,2.715604895,-7.919468822,2.39E-15,4.41E-13
K17319,314.6326655,-9.149925724,2.676634631,-3.418444048,0.000629803,0.00283603
K17320,305.4970273,-9.13099553,2.671502797,-3.41792475,0.000631006,0.002837989
K17810,104.9647888,-4.946231139,1.585718699,-3.119236181,0.001813206,0.006439405
K18122,109.3954246,-8.261480929,2.069351187,-3.992304921,6.54E-05,0.000465226
K18197,55.78947763,-7.324572805,2.201929386,-3.326434014,0.000879648,0.003666359
K18218,72.82239615,2.194624994,0.813502212,2.697749265,0.006981,0.018607611
K18220,146.2463975,-5.776321217,1.786597897,-3.233140051,0.001224375,0.004754743
K18344,79.80710604,-7.285958076,2.452880767,-2.970367811,0.002974434,0.009545557
K18345,162.2570741,-8.410674822,2.320817792,-3.624013419,0.000290067,0.001542987
K18346,149.5968252,-8.448786769,2.199698908,-3.840883285,0.000122592,0.000769481
K18349,273.4755491,-9.215700801,2.490778287,-3.699928191,0.00021566,0.001191774
K18350,199.8157959,-8.799233364,2.480043279,-3.548016053,0.000388145,0.001944404
K18353,164.2334543,-8.824207926,2.082546557,-4.237220002,2.26E-05,0.000202726
K18369,125.9032494,2.293982169,0.972025868,2.360001153,0.018274878,0.040096276
K18430,125.4325096,-8.397469959,2.070470118,-4.055827653,5.00E-05,0.000380807
K18431,111.8552056,-8.243414168,2.059520047,-4.002589913,6.27E-05,0.000454172
K18581,125.9882577,-8.264429323,2.448700582,-3.375026487,0.000738086,0.003187738
K18640,530.0899803,-7.354488665,1.601405541,-4.592521054,4.38E-06,5.40E-05
K18700,78.9788246,-5.155522222,1.895908731,-2.71928819,0.006542258,0.017654546
K18785,105.6011307,-8.172161409,2.104066947,-3.88398355,0.000102759,0.000670272
K18820,57.2783222,-7.308674579,2.43715465,-2.99885548,0.002709958,0.008860776
K18831,207.0178633,-9.249463324,2.110983283,-4.381590038,1.18E-05,0.000121667
K18843,352.258015,-7.034888659,1.548895947,-4.541872986,5.58E-06,6.63E-05
K18856,64.41228541,-7.087248879,2.573182823,-2.754273352,0.005882262,0.016350918
K18866,51.38714678,-6.810974227,2.611101797,-2.60846752,0.009094864,0.022888845
K18891,64.76889881,-6.052383567,2.481039478,-2.439454761,0.014709444,0.033945578
K18908,304.4304848,-6.980390732,1.605993785,-4.34646186,1.38E-05,0.00013676
K18909,73.75385488,-7.343909069,2.127909196,-3.451232357,0.000558033,0.002606993
K18926,306.2323191,2.492618303,0.728053439,3.423674925,0.000617805,0.002802484
K18928,76.29261935,-6.775739129,2.228553328,-3.040420458,0.002362481,0.007958951
K18929,92.28920932,-7.071569839,2.196541897,-3.219410406,0.001284545,0.00492631
K18936,144.8473361,2.697787199,1.123492765,2.401250176,0.016339162,0.036743236
K18940,78.93372158,3.548634423,0.894334626,3.96790454,7.25E-05,0.000504716
K18941,55.33194712,3.074067673,0.985271143,3.120022032,0.001808375,0.0064286
K18954,507.5215306,-10.49230534,2.21690579,-4.732860274,2.21E-06,3.21E-05
K18986,104.0584114,-7.824090745,2.280538584,-3.430808318,0.000601786,0.002750064
K19002,115.7562027,-5.055564237,1.498158759,-3.37451836,0.00073945,0.003189902
K19048,122.1568533,-7.997453114,2.318555617,-3.449325544,0.000561989,0.002613228
K19055,145.4811288,-5.044189856,1.366243431,-3.692013986,0.000222485,0.001225824
K19081,79.53214686,-6.878427404,2.152267439,-3.195898092,0.001393963,0.005264027
K19082,127.8488652,-7.685189519,2.102489713,-3.655280439,0.000256901,0.001384494
K19092,243.7039271,-9.205070507,2.191238464,-4.200852924,2.66E-05,0.000230228
K19117,70.97534884,-7.497520976,2.09425144,-3.580048141,0.000343531,0.00175905
K19118,73.01261678,-7.564501976,2.084329678,-3.629225289,0.000284273,0.001516533
K19119,72.13343316,-7.515649101,2.092051677,-3.592477749,0.000327549,0.001700769
K19157,313.2720624,-7.195724226,1.715255959,-4.195131454,2.73E-05,0.000235017
K19158,520.8792951,-8.001333032,2.061187657,-3.881904206,0.000103642,0.000674583
K19167,99.00516987,-7.739997255,2.222136048,-3.483133835,0.000495581,0.002354963
K19169,51.15848794,-7.006602401,2.194449443,-3.192874833,0.00140864,0.005302081
K19171,102.5328007,-8.102739808,2.108229001,-3.843386939,0.000121348,0.000762965
K19172,80.34739683,-7.826050878,2.0639914,-3.791707116,0.000149615,0.000900384
K19221,57.54769748,-7.081329395,2.310995341,-3.064190252,0.002182601,0.007450669
K19222,79.28919797,2.235608791,0.838648159,2.665729088,0.007682157,0.020057157
K19265,131.7675571,-8.259097612,2.389861182,-3.455890106,0.000548479,0.002569995
K19271,230.7788127,-9.224675367,2.08972458,-4.414301987,1.01E-05,0.000109544
K19294,627.6697679,-10.56348565,2.089320389,-5.055943406,4.28E-07,8.00E-06
K19309,105.335846,-7.691341099,2.285276952,-3.365605684,0.000763758,0.003264289
K19310,207.6229863,-8.693646789,2.293152622,-3.791133092,0.000149962,0.000900384
K19334,179.4118186,-8.82116268,2.418762201,-3.646973926,0.000265347,0.001419663
K19350,137.9647807,-5.469837588,1.497685868,-3.65219283,0.000260011,0.001397179
K19355,81.0937049,-7.867899889,2.48862088,-3.16155022,0.001569318,0.005761437
K19693,183.5700781,-9.0560605,2.325023618,-3.895040218,9.82E-05,0.000648179
K19784,247.5175448,-5.825273868,1.636809309,-3.558920296,0.000372383,0.001867976
K19824,260.1306225,-9.425588115,2.057558213,-4.580958174,4.63E-06,5.68E-05
K20108,79.17209454,-4.047014799,1.676041211,-2.414627261,0.015751319,0.03573439
K20265,323.957349,-4.969680734,0.832258202,-5.971320823,2.35E-09,8.06E-08
K20444,198.3052881,-8.725190809,2.142076745,-4.073239126,4.64E-05,0.000360099
K20461,56.89871591,-6.888477816,2.204010181,-3.125429218,0.001775458,0.006348035
K20487,121.2850373,-8.098111041,2.239746463,-3.615637383,0.00029961,0.0015869
K20488,225.3618898,-8.976020049,2.238668671,-4.009534847,6.08E-05,0.000444506
K20491,99.54820162,-7.202237828,2.177121572,-3.308146831,0.000939156,0.003853561
K20492,51.75683328,-6.736371867,2.254286298,-2.988250371,0.002805796,0.009115139
K20866,133.4095764,-8.536173352,2.248004291,-3.797222891,0.000146326,0.000885381
K20968,98.09182455,-8.20550757,2.24961359,-3.64751867,0.000264785,0.001418711
K21071,176.3577764,-8.655725631,2.141410702,-4.042067046,5.30E-05,0.000396508
K21394,125.9365118,2.072687469,0.749752452,2.764495755,0.005701085,0.015967357
K21395,196.4121262,2.320338899,0.805522419,2.880539191,0.003969956,0.012020415
K21462,64.55876968,-7.507127197,2.169166431,-3.460835043,0.000538503,0.002529662
K21471,293.4393209,-5.652729023,1.182590913,-4.779953035,1.75E-06,2.64E-05
K21472,159.851706,-8.716984478,2.088190631,-4.174419878,2.99E-05,0.000251015
K21498,79.0578441,-7.853180184,2.204953664,-3.561607807,0.000368591,0.001859045
K21556,131.968595,-8.54098267,2.518251002,-3.391632789,0.000694775,0.003043344
K21571,284.2350018,-9.620289464,2.30156664,-4.179887429,2.92E-05,0.000249017
K21572,2925.233565,-13.03389537,2.302833247,-5.659938856,1.51E-08,4.24E-07
K21573,2548.288028,-12.83425367,2.311649673,-5.551989048,2.82E-08,7.25E-07
K21574,154.9185367,-8.741806646,2.554953545,-3.421512951,0.000622738,0.0028145
K21575,74.25367772,-8.02940412,2.343935335,-3.425608207,0.000613425,0.002789459
K21636,451.6234858,-6.587322812,1.032186483,-6.381911524,1.75E-10,8.29E-09
