KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K01267,178.4048798,0,2.40821385,0,1,1
K01270,286.8584592,0,2.375278147,0,1,1
K01271,210.8502366,0.109328214,0.589427179,0.185482139,0.852850888,1
K01273,115.5170304,-6.308863263,1.083679802,-5.821704208,5.83E-09,4.94E-08
K01277,150.1695146,0,2.629425714,0,1,1
K01278,186.8102915,0,2.646222049,0,1,1
K01281,71.66318936,6.740656307,1.786978932,3.772096126,0.000161882,0.000687115
K01284,304.6492942,0,2.662371793,0,1,1
K01286,62.1238582,0,2.592770117,0,1,1
K01295,8.788262074,-5.642506035,1.331137393,-4.238860741,2.25E-05,0.00010857
K01297,287.4198193,-0.888780856,0.276033691,-3.219827458,0.001282678,0.004809391
K01299,42.58564583,5.175467731,2.487426772,2.080651294,0.037465835,0.100225176
K01302,5.970701764,0,2.466147642,0,1,1
K01303,152.991442,-1.533473933,1.572660447,-0.975082661,0.329519259,0.549743998
K01304,85.75770955,-2.839631302,1.357821245,-2.091314533,0.036499878,0.098352805
K01305,22.52623867,-3.55820848,1.413793824,-2.516780325,0.011843265,0.038306692
K01308,32.57375443,0,2.659460106,0,1,1
K01318,19.81614641,-8.345809538,1.615790476,-5.165155794,2.40E-07,1.53E-06
K01322,111.0552141,0,2.619224506,0,1,1
K01337,3.806661894,0,2.466986856,0,1,1
K01338,252.9813291,-9.762691823,1.228515874,-7.946736406,1.91E-15,6.49E-14
K01354,14.34922263,0,3.18565175,0,1,1
K01356,231.6764642,1.079310176,0.643603043,1.676981157,0.093546167,0.217099923
K01358,786.2713221,-0.342872331,0.31181191,-1.099612684,0.271500913,0.491100304
K01372,463.2303844,4.256293622,0.710816397,5.987894537,2.13E-09,2.06E-08
K01406,4.935349442,0,2.874234318,0,1,1
K01409,387.9732562,-0.128669532,0.16255607,-0.791539385,0.428629303,0.683624906
K01414,7.377156395,-9.000463408,1.523990734,-5.905851793,3.51E-09,3.11E-08
K01419,62.23372198,0.178980421,1.00864764,0.177445933,0.859158131,1
K01421,140.9935019,-0.55678201,0.72170715,-0.771479138,0.440422983,0.698517276
K01423,10.3496425,-9.634373913,1.272818058,-7.569325288,3.75E-14,9.91E-13
K01424,341.4002135,-0.191495747,0.299956721,-0.638411256,0.523206006,0.810684243
K01425,163.7247515,-4.355740732,0.623629163,-6.984504558,2.86E-12,4.68E-11
K01426,223.6314269,-1.108997894,0.279650098,-3.96566246,7.32E-05,0.000327593
K01428,158.2198438,-0.045847532,0.51235462,-0.089483983,0.928697282,1
K01429,141.0651847,0.550971583,0.647249598,0.851250561,0.394630182,0.634325123
K01430,87.47759946,0.680687114,0.94588491,0.719629953,0.471752865,0.740581886
K01433,60.16491935,-10.19898637,1.854982221,-5.498158556,3.84E-08,2.82E-07
K01436,32.84386651,-6.948150422,2.408473271,-2.88487753,0.00391566,0.013906046
K01438,58.73564549,-0.803089227,2.493833618,-0.322029995,0.747429971,1
K01439,123.2191278,-0.570395941,0.724576537,-0.787212824,0.431157292,0.687064012
K01442,33.89160886,6.403621059,2.699844439,2.371848158,0.017699363,0.054483384
K01443,279.6025638,1.765963644,0.408442347,4.32365463,1.53E-05,7.62E-05
K01444,27.8585995,-4.208115471,2.123038676,-1.982119082,0.047465914,0.121105235
K01447,480.1318161,-6.08815736,0.619980555,-9.819916621,9.24E-23,7.43E-21
K01448,858.8856177,-1.296736298,0.295115026,-4.394002964,1.11E-05,5.67E-05
K01449,255.2211344,0,2.57913492,0,1,1
K01457,8.171915611,-9.150794008,2.270425,-4.030432192,5.57E-05,0.000254095
K01458,0.92600405,0,4.088171496,0,1,NA
K01462,524.483783,0.072942535,0.146125638,0.499176847,0.617654804,0.929373142
K01463,28.4114355,0,2.610444738,0,1,1
K01464,19.61078559,-5.389986887,1.201654317,-4.485472078,7.28E-06,3.84E-05
K01465,331.9905378,-0.324248659,0.176992807,-1.831987772,0.066953242,0.162205857
K01466,29.93839153,-7.138321246,1.09212868,-6.536154002,6.31E-11,8.13E-10
K01468,113.0189747,-3.484665665,1.298402697,-2.683809632,0.007278854,0.024642787
K01470,32.24224777,0,2.396849358,0,1,1
K01473,8.061592385,-7.212439928,1.853008049,-3.892287424,9.93E-05,0.000434982
K01474,9.419704215,-7.447137209,1.664206767,-4.474886989,7.65E-06,4.00E-05
K01476,13.32781839,-6.81231825,0.977084759,-6.972085266,3.12E-12,5.06E-11
K01477,6.758710461,-9.193159507,8.246951516,-1.114734273,0.264964309,0.484457493
K01478,51.29742012,6.611504749,2.356499453,2.805646631,NA,NA
K01479,10.00020066,-6.624479046,7.060212508,-0.938283237,0.348098872,0.573750125
K01480,54.43903518,-6.270787459,0.909105326,-6.897756818,5.28E-12,8.04E-11
K01482,7.410359378,0,2.699068174,0,1,1
K01483,9.949503129,-8.972975875,1.746843795,-5.136679022,2.80E-07,1.76E-06
K01485,34.834088,-2.467122374,1.225882354,-2.012527846,0.044164324,0.114465982
K01486,53.70092447,-0.80339851,2.41831592,-0.332214044,0.73972764,1
K01487,71.73565382,-2.677811584,1.308093614,-2.04711005,NA,NA
K01488,41.62409063,-1.544332213,1.759612424,-0.877654756,NA,NA
K01489,348.1586744,-1.813995702,1.347767446,-1.345926337,0.178326274,0.37867446
K01491,354.9889046,-0.51261138,0.19142505,-2.677869904,0.007409199,0.025035675
K01493,363.8607523,0.405283362,0.26525208,1.527917755,0.126532959,0.281294258
K01494,46.68046165,-9.268013247,1.52085494,-6.093949532,1.10E-09,1.15E-08
K01495,236.4295588,-5.675368783,0.549839964,-10.32185574,5.61E-25,5.61E-23
K01496,87.05904214,-8.88986249,1.338560749,-6.641359009,3.11E-11,4.22E-10
K01497,226.9929573,-4.665606297,0.833200669,-5.599618998,2.15E-08,1.65E-07
K01500,115.380434,5.200614511,2.416395212,2.152220169,0.031380018,0.087713745
K01501,3.318946551,0,2.452356943,0,1,1
K01505,5.320252165,-9.822345124,8.247922665,-1.190887151,0.233697889,0.453533384
K01506,0.973861792,0,3.030286767,0,1,NA
K01507,81.92257108,-2.345059188,1.557597139,-1.50556208,0.132179629,0.292440508
K01512,92.55556922,6.628462976,1.594217858,4.157815035,3.21E-05,0.000151557
K01515,246.432263,0.38615603,0.258600817,1.49325139,0.135371395,0.298430558
K01517,3.58803442,0,8.49397536,0,NA,NA
K01518,44.48347594,-1.100012278,1.303255514,-0.844049587,0.398641697,0.640494721
K01520,448.1935515,0.767640558,0.219289561,3.500579578,0.000464248,0.001829769
K01523,6.92938224,-8.888752179,1.817351202,-4.891048119,1.00E-06,5.79E-06
K01524,172.8491755,-0.344987544,0.63428341,-0.543901257,0.586509424,0.892682314
K01525,5.812194628,-9.851918253,3.177041332,-3.100972642,0.001928861,0.007095522
K01529,8.379305302,0,2.971501097,0,1,1
K01531,13.6868063,6.587245768,3.090363918,2.131543709,NA,NA
K01533,363.3906239,0.730381576,0.416123391,1.755204327,0.079224364,0.18715174
K01534,245.6088646,2.335580563,0.452371114,5.162974578,2.43E-07,1.54E-06
K01535,4.586821717,0,3.151396122,0,1,1
K01537,180.2487587,5.972199074,1.135565891,5.259227244,1.45E-07,9.50E-07
K01546,37.21222253,5.88031382,2.751527238,2.137109072,0.032589121,0.089979075
K01547,35.30251681,5.590582162,2.726457985,2.050492688,0.040316377,0.10638804
K01548,37.13686207,5.81662925,2.874621029,2.023442113,0.043027586,0.112260399
K01551,4.996525792,0,3.188553616,0,1,1
K01552,147.3260589,0.475870738,0.855099365,0.556509287,0.577862747,0.882428161
K01556,7.084440186,-9.261327618,8.246857569,-1.123012922,0.261432006,0.481571563
K01560,18.8645736,-7.507379529,1.481959091,-5.065848022,4.07E-07,2.51E-06
K01561,2.395156898,-5.35253008,8.194426233,-0.653191563,0.513632789,NA
K01565,26.6866039,0,2.536026774,0,1,1
K01567,85.75252034,0,2.604176247,0,1,1
K01573,13.77194578,0,2.470655052,0,1,1
K01574,0.967240406,0,2.829152961,0,1,NA
K01575,78.25651914,0.838814281,1.100258544,0.762379248,0.445833688,0.70558525
K01577,120.202371,-1.15645159,1.654813069,-0.698841224,0.484651263,0.758575664
K01579,182.6592089,-8.70358906,1.014769404,-8.57691316,9.75E-18,4.39E-16
K01580,73.60664198,6.528280311,2.421860608,2.695564018,0.007026957,0.023899412
K01585,100.9393332,0,2.554809089,0,1,1
K01586,312.9588033,-0.375028417,0.198520239,-1.889119308,0.058875844,0.145303067
K01588,362.5343799,-0.470116791,0.190312513,-2.470235842,0.0135024,0.043219371
K01589,143.3455841,1.266242015,0.893981156,1.416407949,0.156656098,0.338886831
K01591,351.4015623,0.209177818,0.217746151,0.960649898,0.33672823,0.558494512
K01595,35.6326231,-10.11499483,1.531499755,-6.604633658,3.99E-11,5.32E-10
K01596,19.03524585,0,2.515327606,0,1,1
K01597,66.83179406,0.537987881,1.013272315,0.530941064,0.59545962,0.904071547
