KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K19222,79.28919797,-2.678638078,0.644518811,-4.15602777,3.24E-05,8.93E-05
K19265,131.7675571,3.104317335,0.972169093,3.193186614,0.00140712,0.002844859
K19271,230.7788127,10.69780685,1.229229922,8.702852623,3.24E-18,1.07E-16
K19294,627.6697679,12.22153565,1.228177421,9.950952889,2.50E-23,1.93E-21
K19304,319.8062157,10.08046363,1.204144098,8.371476178,5.69E-17,1.39E-15
K19309,105.335846,9.884700229,1.42100169,6.956149523,3.50E-12,3.41E-11
K19310,207.6229863,10.83185092,1.427897348,7.585875087,3.30E-14,4.56E-13
K19334,179.4118186,2.342726218,1.009779626,2.320037122,0.020338869,0.033553389
K19355,81.0937049,9.130904465,1.61188432,5.664739306,1.47E-08,7.23E-08
K19575,117.4297858,2.346001455,0.9702526,2.417928542,0.015609142,0.02615171
K19693,183.5700781,9.824424719,1.459089234,6.733258317,1.66E-11,1.36E-10
K19824,260.1306225,10.66498551,1.196695905,8.912026413,5.01E-19,1.93E-17
K20276,156.6237534,8.578960642,1.054337893,8.136822835,4.06E-16,8.21E-15
K20444,198.3052881,9.832655763,1.279371635,7.68553522,1.52E-14,2.22E-13
K20461,56.89871591,8.715566067,1.344737911,6.481237715,9.10E-11,6.61E-10
K20487,121.2850373,9.61700844,1.377877895,6.979579594,2.96E-12,2.92E-11
K20488,225.3618898,10.63201759,1.375896562,7.727337861,1.10E-14,1.63E-13
K20492,51.75683328,8.619789763,1.393432478,6.186011807,6.17E-10,3.77E-09
K20708,52.8002207,-2.443983582,0.595520688,-4.103944045,4.06E-05,0.000110326
K20866,133.4095764,9.558816977,1.38601856,6.896600994,5.33E-12,4.94E-11
K20968,98.09182455,7.831843765,1.392785692,5.623150646,1.88E-08,9.08E-08
K21023,144.9909363,7.864310504,1.295486482,6.07054617,1.27E-09,7.46E-09
K21071,176.3577764,10.76053001,1.280717736,8.401952834,4.39E-17,1.11E-15
K21394,125.9365118,5.463582712,0.686709893,7.956173008,1.77E-15,3.21E-14
K21395,196.4121262,5.258223813,0.69627475,7.551938097,4.29E-14,5.84E-13
K21462,64.55876968,8.7098595,1.311085361,6.643243652,3.07E-11,2.43E-10
