KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00758,3.328376883,-3.1927705,2.355157686,-1.355650417,0.175210422,0.310857201
K00759,312.150336,-0.178003608,0.194071743,-0.917205179,0.359035133,0.532687004
K00760,521.5735309,0.035402541,0.11219739,0.315538011,0.752353196,0.913254345
K00761,272.0431902,-0.150777759,0.238133466,-0.633164928,0.526625946,0.705964408
K00762,393.6387667,0.459455412,0.169778511,2.706204739,0.006805707,0.023665438
K00763,305.5403349,-0.072931214,0.199414068,-0.36572753,0.714568401,0.879374659
K00764,595.0592361,1.075974282,0.248966373,4.321765502,1.55E-05,0.000212363
K00765,253.5360172,1.334928664,0.386803065,3.4511843,0.000558132,0.003426897
K00766,201.9805263,1.093887222,0.37804516,2.893535848,0.003809308,0.015025604
K00767,155.6001646,6.242667854,1.151136129,5.423049191,5.86E-08,2.29E-06
K00768,93.05491441,5.410644351,1.100836745,4.915028843,8.88E-07,2.23E-05
K00769,1.076730905,-3.195486344,3.132224954,-1.02019695,0.307635064,NA
K00772,2.692154072,0,2.019216929,0,1,1
K00773,405.9536312,0.273400925,0.116330826,2.350201872,0.018763232,0.052826547
K00782,131.086318,-0.806159763,0.414989843,-1.942601189,0.052064363,0.11508251
K00783,419.5117433,0.264252056,0.122497001,2.157212446,0.030989115,0.077671691
K00784,405.6268615,-0.714031322,0.228537359,-3.124352725,0.001781967,0.008496436
K00788,271.1089684,0.922833955,0.411767194,2.241154633,0.02501606,0.066139279
K00789,476.9668726,0.523946431,0.148106648,3.537629402,0.000403736,0.002695026
K00790,581.0093488,-0.073714431,0.066837227,-1.102894815,0.270072846,0.442565869
K00791,469.1761754,0.478827083,0.165089243,2.900413586,0.003726706,0.014774402
K00793,231.1555058,0.133741568,0.406678024,0.328863524,0.742258845,0.904671101
K00794,239.8745631,0.363463819,0.422920289,0.859414477,0.390111885,0.565894098
K00795,3.467743915,2.978300817,1.742020313,1.709682025,0.087324688,0.173671465
K00796,264.1207884,0.310766014,0.340639578,0.912301548,0.36161,0.534072257
K00797,37.04691854,7.398943663,1.386544745,5.336245866,9.49E-08,3.53E-06
K00798,226.269063,0.128676036,0.755319692,0.170359699,0.864727264,1
K00799,13.45932386,-8.598931593,1.621099324,-5.304382936,1.13E-07,3.98E-06
K00800,371.7112005,0.394779826,0.149559131,2.639623703,0.008299813,0.027892228
K00801,17.82074683,25.5990652,5.151916366,4.968843317,NA,NA
K00805,32.68723642,-0.61191997,2.686388381,-0.22778537,0.819813101,0.976921013
K00806,356.9722851,0.128874094,0.23096303,0.557985812,0.576854073,0.753382995
K00809,5.80149308,0,1.695243304,0,1,1
K00812,290.0740776,-0.112191849,0.313236684,-0.358169572,0.720216417,0.8844167
K00817,259.696437,1.330645713,0.375719357,3.541594783,0.000397716,0.002686991
K00819,8.630277839,0,1.686989474,0,1,1
K00820,320.2080964,-0.044483991,0.197112463,-0.225678226,0.821451694,0.977978313
K00821,146.0610205,2.442219276,0.966751781,2.526211303,0.011530011,0.035505474
K00824,11.12854863,-1.102733529,1.616087256,-0.682347766,0.495019076,0.676601153
K00826,356.2177332,0.603364385,0.184663422,3.267373579,0.001085503,0.005705102
K00831,312.5540747,0.103254275,0.292772602,0.352677383,0.724330317,0.887793437
K00833,127.6692356,4.237777631,1.209991708,3.502319565,0.000461226,0.002996818
K00835,17.25988626,25.24169506,5.151931844,4.899462149,NA,NA
K00836,1.501080931,-5.01963327,2.937013149,-1.709094585,0.08743343,0.173671465
K00839,29.3101896,-0.651482858,2.664439943,-0.244510243,0.80683567,0.963463207
K00841,160.2389934,-0.963261704,0.415570807,-2.317924376,0.020453431,0.056326269
K00844,6.531760585,0,1.702690469,0,1,1
K00845,507.9206938,0.711167156,0.238790184,2.978209341,0.002899379,0.012161197
K00847,211.0759368,4.286108085,0.986303297,4.345628874,1.39E-05,0.000193689
K00848,144.3309515,0.033443512,0.868317247,0.038515315,0.969276821,1
K00849,320.1242168,-0.023397548,0.237592686,-0.098477562,0.921553088,1
