diversity_shannon,observed,chao1,camargo,pielou,simpson,evar,bulla,sampleID,PD,SR,seqID,Mouse,Treatment,Diet,Cage,Desc,Day,Rec_day,Rec_day_adj,Sac.group,Aim,Cohort,reads.in,reads.out,nseqs,seq_run,Abx,Post.diet,Post.micr,Pre.diet
4.332872582,296,296.5,0.996101855,0.761440928,0.113176785,0.234009051,0.379963612,HF13,18.71665923,296,MMF.16S.123_HF13,5735,RC-ABX,RC,1,post_diet,10,-3,-3,0,A1,C1,212831,155462,137121,June_2021,ABX,NA,NA,RC
3.821931544,77,77,0.985369061,0.879857906,0.386268644,0.485324975,0.599284687,HF14,9.095551233,77,MMF.16S.123_HF14,5570,RC-ABX,RC,1,post_diet,10,-3,-3,0,A1,C1,37907,17565,15593,June_2021,ABX,NA,NA,RC
4.494072941,338,339,0.984859728,0.771773574,0.117188768,0.192744678,0.368505225,HF15,26.06201909,338,MMF.16S.123_HF15,5571,RC-ABX,RC,1,post_diet,10,-3,-3,0,A1,C1,412210,304523,265622,June_2021,ABX,NA,NA,RC
4.106114895,254,257,0.998191802,0.741532784,0.107261133,0.193940899,0.373708698,HF16,17.56289788,254,MMF.16S.123_HF16,5266,RC-ABX,RC,2,post_diet,10,-3,-3,0,A1,C1,222806,163463,144546,June_2021,ABX,NA,NA,RC
4.156973318,290,290,0.998794131,0.733167658,0.096178934,0.18952712,0.353008012,HF17,19.00238746,290,MMF.16S.123_HF17,5267,RC-ABX,RC,2,post_diet,10,-3,-3,0,A1,C1,299805,206165,177185,June_2021,ABX,NA,NA,RC
4.429782959,326,327.5,0.994984474,0.765484968,0.121356182,0.207617902,0.379680264,HF18,26.98811511,326,MMF.16S.123_HF18,5734,RC-ABX,RC,2,post_diet,10,-3,-3,0,A1,C1,292629,212211,179955,June_2021,ABX,NA,NA,RC
3.627040228,165,171,0.999646883,0.71035624,0.124778673,0.194617408,0.326229312,HF19,13.40184246,165,MMF.16S.123_HF19,5733,WD-ABX,WD,3,post_diet,10,-3,-3,0,A1,C1,109467,85077,76871,June_2021,ABX,NA,NA,WD
3.925479895,183,183.3333333,0.998634437,0.753525354,0.159309222,0.197211675,0.356630256,HF20,14.94501386,183,MMF.16S.123_HF20,5568,WD-ABX,WD,3,post_diet,10,-3,-3,0,A1,C1,189360,143416,129513,June_2021,ABX,NA,NA,WD
3.917036966,171,171,0.99951903,0.761822885,0.163866248,0.232540809,0.38087925,HF21,13.13378568,171,MMF.16S.123_HF21,5569,WD-ABX,WD,3,post_diet,10,-3,-3,0,A1,C1,180927,124532,115326,June_2021,ABX,NA,NA,WD
4.127823729,162,162,0.999486609,0.81135048,0.23071213,0.253278205,0.434160146,HF22,12.41876349,162,MMF.16S.123_HF22,5264,WD-ABX,WD,4,post_diet,10,-3,-3,0,A1,C1,112466,74068,65512,June_2021,ABX,NA,NA,WD
3.600946543,127,127,1,0.743354144,0.130781269,0.289220235,0.405193964,HF23,11.09922951,127,MMF.16S.123_HF23,5265,WD-ABX,WD,4,post_diet,10,-3,-3,0,A1,C1,52696,38665,29416,June_2021,ABX,NA,NA,WD
3.574427976,208,218,0.998872822,0.669677279,0.079594348,0.163906601,0.306965923,HF24,22.36818021,208,MMF.16S.123_HF24,5732,WD-ABX,WD,4,post_diet,10,-3,-3,0,A1,C1,267181,208273,179244,June_2021,ABX,NA,NA,WD
2.069584967,130,131,0.895968834,0.42518137,0.033187184,0.17976153,0.150340568,HF25,15.36232466,130,MMF.16S.123_HF25,5735,RC-ABX,RC,1,post_abx,13,0,0,0,A1,C1,221580,152208,143910,June_2021,ABX,NA,NA,RC
2.93324649,382,382,0.813506352,0.493362317,0.019973066,0.284631657,0.178646013,HF26,25.44756141,382,MMF.16S.123_HF26,5570,RC-ABX,RC,1,post_abx,13,0,0,0,A1,C1,494126,318489,311738,June_2021,ABX,NA,NA,RC
2.504835531,95,95,0.662414455,0.55004463,0.066813268,0.210781289,0.219982598,HF27,9.785049989,95,MMF.16S.123_HF27,5571,RC-ABX,RC,1,post_abx,13,0,0,0,A1,C1,63126,45151,43524,June_2021,ABX,NA,NA,RC
2.149659218,53,53,0.998199361,0.541436062,0.099677615,0.182983197,0.234932124,HF28,6.822176861,53,MMF.16S.123_HF28,5266,RC-ABX,RC,2,post_abx,13,0,0,0,A1,C1,50487,28489,27114,June_2021,ABX,NA,NA,RC
2.057575854,60,60,0.575344896,0.502540962,0.069594148,0.203856416,0.22175817,HF29,7.048119168,60,MMF.16S.123_HF29,5267,RC-ABX,RC,2,post_abx,13,0,0,0,A1,C1,51016,29075,28231,June_2021,ABX,NA,NA,RC
2.115719363,65,65,0.674078742,0.506833513,0.07401767,0.219684112,0.2069544,HF30,10.39866851,65,MMF.16S.123_HF30,5734,RC-ABX,RC,2,post_abx,13,0,0,0,A1,C1,41469,26751,25479,June_2021,ABX,NA,NA,RC
0.117158323,8,8,1,0.056341244,0.129519219,0.115245963,0.020157357,HF31,4.980388029,8,MMF.16S.123_HF31,5733,WD-ABX,WD,3,post_abx,13,0,0,0,A1,C1,26906,22972,22710,June_2021,ABX,NA,NA,WD
0.078304763,12,12,1,0.031512155,0.085039377,0.130263685,0.011005554,HF32,3.311250607,12,MMF.16S.123_HF32,5568,WD-ABX,WD,3,post_abx,13,0,0,0,A1,C1,36599,31769,31592,June_2021,ABX,NA,NA,WD
0.300075315,9,9,1,0.136570162,0.124483683,0.109788146,0.062648348,HF33,2.750185649,9,MMF.16S.123_HF33,5569,WD-ABX,WD,3,post_abx,13,0,0,0,A1,C1,17505,14729,14093,June_2021,ABX,NA,NA,WD
0.421485704,12,12,1,0.169618325,0.098537507,0.148019472,0.088648474,HF34,2.585430549,12,MMF.16S.123_HF34,5264,WD-ABX,WD,4,post_abx,13,0,0,0,A1,C1,30196,25015,24691,June_2021,ABX,NA,NA,WD
0.259026119,6,6,1,0.14456523,0.184372718,0.106627487,0.05958978,HF35,1.606080709,6,MMF.16S.123_HF35,5265,WD-ABX,WD,4,post_abx,13,0,0,0,A1,C1,16644,14350,14172,June_2021,ABX,NA,NA,WD
0.203743168,9,9,1,0.092727512,0.118804346,0.1484951,0.037162941,HF36,2.344647517,9,MMF.16S.123_HF36,5732,WD-ABX,WD,4,post_abx,13,0,0,0,A1,C1,22552,18502,17981,June_2021,ABX,NA,NA,WD
1.654532184,25,25,0.999363489,0.514009323,0.151411833,0.143116841,0.241954595,HF49,5.490357018,25,MMF.16S.123_HF49,5735,RC-ABX,RC,1,rec_wk1,14,1,1,0,A1,C1,26204,19154,18604,June_2021,ABX,NA,NA,RC
2.017751344,48,48,0.998585837,0.521221021,0.098022949,0.180608023,0.215715919,HF50,8.27672428,48,MMF.16S.123_HF50,5570,RC-ABX,RC,1,rec_wk1,14,1,1,0,A1,C1,29648,20677,19596,June_2021,ABX,NA,NA,RC
2.037440211,89,89,0.451290623,0.45391073,0.035920834,0.331308374,0.214339176,HF51,9.428282931,89,MMF.16S.123_HF51,5571,RC-ABX,RC,1,rec_wk1,14,1,1,0,A1,C1,50918,32514,31150,June_2021,ABX,NA,NA,RC
1.823281507,91,91,0.359214782,0.404198248,0.026990842,0.357237967,0.193312018,HF52,7.862748842,91,MMF.16S.123_HF52,5266,RC-ABX,RC,2,rec_wk1,14,1,1,0,A1,C1,64799,36290,35102,June_2021,ABX,NA,NA,RC
1.846752519,18,18,1,0.638932523,0.194037838,0.261317298,0.45381237,HF53,4.27323482,18,MMF.16S.123_HF53,5267,RC-ABX,RC,2,rec_wk1,14,1,1,0,A1,C1,8420,4536,4262,June_2021,ABX,NA,NA,RC
2.068506119,39,39,1,0.564616163,0.14594542,0.155543872,0.233826389,HF54,5.778449015,39,MMF.16S.123_HF54,5734,RC-ABX,RC,2,rec_wk1,14,1,1,0,A1,C1,20604,15915,15535,June_2021,ABX,NA,NA,RC
0.113124618,6,6,1,0.063136052,0.172713682,0.110771096,0.021248952,HF56,1.580314302,6,MMF.16S.123_HF56,5265,WD-ABX,WD,4,rec_wk1,14,1,1,0,A1,C1,14306,12245,12195,June_2021,ABX,NA,NA,WD
0.100325631,5,5,1,0.062335819,0.20674229,0.084668326,0.020629036,HF58,1.889029874,5,MMF.16S.123_HF58,5733,WD-ABX,WD,3,rec_wk1,14,1,1,0,A1,C1,11239,10231,10170,June_2021,ABX,NA,NA,WD
0.231104318,15,15,1,0.085339747,0.071613036,0.143861156,0.037751089,HF59,5.6054306,15,MMF.16S.123_HF59,5568,WD-ABX,WD,3,rec_wk1,14,1,1,0,A1,C1,28808,25202,24324,June_2021,ABX,NA,NA,WD
0.054204527,4,4,1,0.039100301,0.254031662,0.08931715,0.010641012,HF60,1.415695367,4,MMF.16S.123_HF60,5569,WD-ABX,WD,3,rec_wk1,14,1,1,0,A1,C1,13946,12050,11996,June_2021,ABX,NA,NA,WD
0.987047553,17,17,1,0.348384478,0.102937441,0.152036643,0.206014349,HF100,3.003749998,17,MMF.16S.124_HF100,5266,RC-ABX,RC,2,rec_wk1,17,4,4,0,A1,C1,38806,34161,29680,June_2021,ABX,NA,NA,RC
1.875229851,25,25,1,0.582572908,0.179481726,0.098184346,0.311314838,HF101,3.694075945,25,MMF.16S.124_HF101,5267,RC-ABX,RC,2,rec_wk1,17,4,4,0,A1,C1,97875,80479,74836,June_2021,ABX,NA,NA,RC
1.782878151,31,31,1,0.51918602,0.117592379,0.12754635,0.255400327,HF102,4.399334477,31,MMF.16S.124_HF102,5734,RC-ABX,RC,2,rec_wk1,17,4,4,0,A1,C1,80157,60832,55527,June_2021,ABX,NA,NA,RC
0.050572783,9,9,1,0.023016665,0.112624196,0.080253221,0.007589826,HF103,2.342880194,9,MMF.16S.124_HF103,5733,WD-ABX,WD,3,rec_wk1,17,4,4,0,A1,C1,71309,67129,67005,June_2021,ABX,NA,NA,WD
0.051898872,7,7,1,0.026670744,0.144834036,0.099024958,0.007996011,HF104,4.852957072,7,MMF.16S.124_HF104,5568,WD-ABX,WD,3,rec_wk1,17,4,4,0,A1,C1,31070,29565,29459,June_2021,ABX,NA,NA,WD
0.093484555,10,10,1,0.040599827,0.102631516,0.119199382,0.014353634,HF105,4.520400972,10,MMF.16S.124_HF105,5569,WD-ABX,WD,3,rec_wk1,17,4,4,0,A1,C1,67425,62815,62528,June_2021,ABX,NA,NA,WD
0.110926489,12,12,1,0.044640103,0.086015398,0.121809058,0.017168106,HF106,3.698388548,12,MMF.16S.124_HF106,5264,WD-ABX,WD,4,rec_wk1,17,4,4,0,A1,C1,50671,47757,47499,June_2021,ABX,NA,NA,WD
0.095790927,9,9,1,0.04359633,0.114312453,0.08968553,0.015894819,HF107,2.238707641,9,MMF.16S.124_HF107,5265,WD-ABX,WD,4,rec_wk1,17,4,4,0,A1,C1,41319,39620,39508,June_2021,ABX,NA,NA,WD
0.083232539,17,17,1,0.029377434,0.060156057,0.106471539,0.011846375,HF108,3.587129257,17,MMF.16S.124_HF108,5732,WD-ABX,WD,4,rec_wk1,17,4,4,0,A1,C1,78244,74465,74194,June_2021,ABX,NA,NA,WD
0.631909454,8,8,1,0.303884212,0.196563571,0.101923756,0.164068545,HF109,2.417256582,8,MMF.16S.124_HF109,5735,RC-ABX,RC,1,rec_wk1,18,5,5,0,A1,C1,22037,18751,17211,June_2021,ABX,NA,NA,RC
0.780270293,10,10,1,0.338867083,0.199318105,0.082981863,0.132561133,HF110,2.48599621,10,MMF.16S.124_HF110,5570,RC-ABX,RC,1,rec_wk1,18,5,5,0,A1,C1,47325,40103,37019,June_2021,ABX,NA,NA,RC
0.898139475,16,16,1,0.323935342,0.136285108,0.092402478,0.112621736,HF111,3.105194428,16,MMF.16S.124_HF111,5571,RC-ABX,RC,1,rec_wk1,18,5,5,0,A1,C1,89706,76181,70242,June_2021,ABX,NA,NA,RC
1.385559715,40,40,1,0.375604498,0.06158637,0.144930368,0.158212818,HF112,4.282874088,40,MMF.16S.124_HF112,5266,RC-ABX,RC,2,rec_wk1,18,5,5,0,A1,C1,80176,70412,64746,June_2021,ABX,NA,NA,RC
1.391657853,20,20,1,0.464546804,0.146729512,0.15884614,0.197232288,HF113,2.988436407,20,MMF.16S.124_HF113,5267,RC-ABX,RC,2,rec_wk1,18,5,5,0,A1,C1,53319,47694,40291,June_2021,ABX,NA,NA,RC
1.820612962,49,49,1,0.467804992,0.081998868,0.134353508,0.187251357,HF114,5.118391454,49,MMF.16S.124_HF114,5734,RC-ABX,RC,2,rec_wk1,18,5,5,0,A1,C1,108357,96550,83616,June_2021,ABX,NA,NA,RC
0.274272157,18,18,1,0.094891654,0.0610775,0.10738253,0.049238673,HF115,2.788920966,18,MMF.16S.124_HF115,5733,WD-ABX,WD,3,rec_wk1,18,5,5,0,A1,C1,86576,81908,81420,June_2021,ABX,NA,NA,WD
0.078610515,8,8,1,0.037803667,0.127833141,0.100925975,0.012753467,HF116,2.018259365,8,MMF.16S.124_HF116,5568,WD-ABX,WD,3,rec_wk1,18,5,5,0,A1,C1,30190,29206,29099,June_2021,ABX,NA,NA,WD
0.211261434,17,17,1,0.074566017,0.063096031,0.112048929,0.0367793,HF117,4.441482053,17,MMF.16S.124_HF117,5569,WD-ABX,WD,3,rec_wk1,18,5,5,0,A1,C1,84886,80920,80632,June_2021,ABX,NA,NA,WD
0.223049141,14,14,1,0.08451849,0.076487782,0.162220847,0.036302107,HF118,3.583112437,14,MMF.16S.124_HF118,5264,WD-ABX,WD,4,rec_wk1,18,5,5,0,A1,C1,34398,31929,31363,June_2021,ABX,NA,NA,WD
0.056538631,8,8,1,0.027189334,0.126917878,0.083928872,0.008675748,HF119,4.520423949,8,MMF.16S.124_HF119,5265,WD-ABX,WD,4,rec_wk1,18,5,5,0,A1,C1,43875,41866,41752,June_2021,ABX,NA,NA,WD
0,1,1,1,NA,1,1,NA,HF120,0.576388276,1,MMF.16S.124_HF120,5732,WD-ABX,WD,4,rec_wk1,18,5,5,0,A1,C1,1535,1457,1446,June_2021,ABX,NA,NA,WD
2.026423547,42,42,1,0.542162297,0.120531845,0.166256705,0.23636777,HF73,4.859494477,42,MMF.16S.124_HF73,5735,RC-ABX,RC,1,rec_wk1,15,2,2,0,A1,C1,29112,24914,23910,June_2021,ABX,NA,NA,RC
2.194598033,175,175,0.568654744,0.424915581,0.024926354,0.260157139,0.146817949,HF74,18.40676973,175,MMF.16S.124_HF74,5570,RC-ABX,RC,1,rec_wk1,15,2,2,0,A1,C1,127082,106438,104787,June_2021,ABX,NA,NA,RC
2.227617349,124,124,0.613412962,0.46213428,0.040791173,0.241814882,0.151403571,HF75,9.004888902,124,MMF.16S.124_HF75,5571,RC-ABX,RC,1,rec_wk1,15,2,2,0,A1,C1,75887,63568,61857,June_2021,ABX,NA,NA,RC
1.203486204,24,24,1,0.378686539,0.092676211,0.096260151,0.191520747,HF76,5.868343553,24,MMF.16S.124_HF76,5266,RC-ABX,RC,2,rec_wk1,15,2,2,0,A1,C1,72314,61831,58894,June_2021,ABX,NA,NA,RC
1.440306667,68,68,0.526901186,0.341344718,0.042186737,0.272135791,0.103457384,HF77,6.111699135,68,MMF.16S.124_HF77,5267,RC-ABX,RC,2,rec_wk1,15,2,2,0,A1,C1,44377,37299,36685,June_2021,ABX,NA,NA,RC
1.052255266,21,21,1,0.345622438,0.098597845,0.083704243,0.171047959,HF78,4.319091499,21,MMF.16S.124_HF78,5734,RC-ABX,RC,2,rec_wk1,15,2,2,0,A1,C1,79409,66520,65046,June_2021,ABX,NA,NA,RC
0.047888219,2,2,1,0.069088096,0.508337717,0.110021599,0.016538689,HF79,0.874597442,2,MMF.16S.124_HF79,5733,WD-ABX,WD,3,rec_wk1,15,2,2,0,A1,C1,8410,6283,6265,June_2021,ABX,NA,NA,WD
0.084266318,18,18,1,0.029154145,0.056878101,0.115099145,0.012403421,HF80,3.74823397,18,MMF.16S.124_HF80,5568,WD-ABX,WD,3,rec_wk1,15,2,2,0,A1,C1,95926,90554,90301,June_2021,ABX,NA,NA,WD
0.101116291,15,15,1,0.037339149,0.068559305,0.120475746,0.014912398,HF81,4.196100243,15,MMF.16S.124_HF81,5569,WD-ABX,WD,3,rec_wk1,15,2,2,0,A1,C1,71683,68606,68320,June_2021,ABX,NA,NA,WD
0.133458726,21,21,1,0.043835685,0.049439797,0.110415715,0.019544787,HF82,6.918873174,21,MMF.16S.124_HF82,5264,WD-ABX,WD,4,rec_wk1,15,2,2,0,A1,C1,95587,90673,90222,June_2021,ABX,NA,NA,WD
0.100514117,12,12,1,0.040449856,0.085736494,0.119080027,0.015420097,HF83,4.795308521,12,MMF.16S.124_HF83,5265,WD-ABX,WD,4,rec_wk1,15,2,2,0,A1,C1,90909,86237,85901,June_2021,ABX,NA,NA,WD
0.078825272,11,11,1,0.032872692,0.092918409,0.082651327,0.011971905,HF84,3.057993307,11,MMF.16S.124_HF84,5732,WD-ABX,WD,4,rec_wk1,15,2,2,0,A1,C1,54725,52013,51850,June_2021,ABX,NA,NA,WD
0.084306639,9,9,1,0.038369605,0.113823099,0.095840371,0.013503001,HF85,2.147405317,9,MMF.16S.124_HF85,5735,RC-ABX,RC,1,rec_wk1,16,3,3,0,A1,C1,63544,57098,56836,June_2021,ABX,NA,NA,RC
0.116174291,10,10,1,0.050453854,0.103774952,0.0937063,0.020464917,HF86,2.489841324,10,MMF.16S.124_HF86,5570,RC-ABX,RC,1,rec_wk1,16,3,3,0,A1,C1,80463,70178,70037,June_2021,ABX,NA,NA,RC
0.030791123,7,7,1,0.015823507,0.143956915,0.084887416,0.004467617,HF87,2.418341485,7,MMF.16S.124_HF87,5571,RC-ABX,RC,1,rec_wk1,16,3,3,0,A1,C1,46450,40598,40543,June_2021,ABX,NA,NA,RC
0.848268236,14,14,1,0.321428499,0.134539349,0.086521759,0.152360886,HF88,2.633007772,14,MMF.16S.124_HF88,5266,RC-ABX,RC,2,rec_wk1,16,3,3,0,A1,C1,54168,46935,46189,June_2021,ABX,NA,NA,RC
1.157500357,42,42,0.999754042,0.309685038,0.052766641,0.118121087,0.117860208,HF89,10.82950785,42,MMF.16S.124_HF89,5267,RC-ABX,RC,2,rec_wk1,16,3,3,0,A1,C1,86134,76226,73203,June_2021,ABX,NA,NA,RC
1.253630942,11,11,1,0.52280471,0.247000359,0.086587819,0.287981534,HF90,1.960060183,11,MMF.16S.124_HF90,5734,RC-ABX,RC,2,rec_wk1,16,3,3,0,A1,C1,69727,59514,56296,June_2021,ABX,NA,NA,RC
0.067439019,11,11,1,0.028124255,0.092541853,0.101690512,0.009754912,HF91,2.457528009,11,MMF.16S.124_HF91,5733,WD-ABX,WD,3,rec_wk1,16,3,3,0,A1,C1,71065,66861,66715,June_2021,ABX,NA,NA,WD
0.207082719,11,11,1,0.086360201,0.098589007,0.089583185,0.044258694,HF92,2.38660846,11,MMF.16S.124_HF92,5568,WD-ABX,WD,3,rec_wk1,16,3,3,0,A1,C1,55456,52596,52493,June_2021,ABX,NA,NA,WD
0.063455158,8,8,1,0.03051548,0.127180729,0.085635357,0.009849782,HF93,2.566265506,8,MMF.16S.124_HF93,5569,WD-ABX,WD,3,rec_wk1,16,3,3,0,A1,C1,39781,37378,37118,June_2021,ABX,NA,NA,WD
0.060020154,11,11,1,0.025030348,0.092355398,0.100993936,0.008654402,HF94,2.435663207,11,MMF.16S.124_HF94,5264,WD-ABX,WD,4,rec_wk1,16,3,3,0,A1,C1,53677,50102,50027,June_2021,ABX,NA,NA,WD
0.130214719,14,14,1,0.049341376,0.074162024,0.134412301,0.020066803,HF95,4.1262969,14,MMF.16S.124_HF95,5265,WD-ABX,WD,4,rec_wk1,16,3,3,0,A1,C1,90454,86361,85980,June_2021,ABX,NA,NA,WD
0.097570547,10,10,1,0.04237435,0.102771416,0.127465521,0.015103033,HF96,3.132252156,10,MMF.16S.124_HF96,5732,WD-ABX,WD,4,rec_wk1,16,3,3,0,A1,C1,46909,44084,43953,June_2021,ABX,NA,NA,WD
0.57263302,14,14,1,0.216983926,0.103974978,0.082538585,0.095883913,HF97,3.376089332,14,MMF.16S.124_HF97,5735,RC-ABX,RC,1,rec_wk1,17,4,4,0,A1,C1,99076,88760,84244,June_2021,ABX,NA,NA,RC
0.385122384,6,6,1,0.214940895,0.207856591,0.065081125,0.132415209,HF98,1.368859187,6,MMF.16S.124_HF98,5570,RC-ABX,RC,1,rec_wk1,17,4,4,0,A1,C1,33469,29898,26766,June_2021,ABX,NA,NA,RC
0.885858425,10,10,1,0.384723426,0.179912752,0.078779125,0.243076052,HF99,2.381626645,10,MMF.16S.124_HF99,5571,RC-ABX,RC,1,rec_wk1,17,4,4,0,A1,C1,67957,60972,56903,June_2021,ABX,NA,NA,RC
2.208957151,37,37,1,0.61174394,0.132195889,0.153499237,0.3413127,HF133,4.983139505,37,MMF.16S.133_HF133,5735,RC-ABX,RC,1,rec_wk1,20,7,7,0,A1,C1,30339,28010,24437,June_2021,ABX,NA,NA,RC
3.462434403,82,82,0.999774709,0.78571704,0.270144447,0.17047582,0.434734269,HF134,6.50400636,82,MMF.16S.133_HF134,5570,RC-ABX,RC,1,rec_wk1,20,7,7,0,A1,C1,45526,40434,34556,June_2021,ABX,NA,NA,RC
3.419007186,78,81,0.999003185,0.784768347,0.28087486,0.165022531,0.419486407,HF135,9.008149764,78,MMF.16S.133_HF135,5571,RC-ABX,RC,1,rec_wk1,20,7,7,0,A1,C1,44068,39467,30873,June_2021,ABX,NA,NA,RC
2.830707658,104,104,0.999574997,0.609489537,0.047891853,0.256571797,0.374893603,HF136,8.03702552,104,MMF.16S.133_HF136,5266,RC-ABX,RC,2,rec_wk1,20,7,7,0,A1,C1,32124,29156,25676,June_2021,ABX,NA,NA,RC
2.921012012,109,109,1,0.622638117,0.053810621,0.255422775,0.354401596,HF137,8.180925149,109,MMF.16S.133_HF137,5267,RC-ABX,RC,2,rec_wk1,20,7,7,0,A1,C1,29503,25816,22694,June_2021,ABX,NA,NA,RC
2.57432276,55,55,1,0.642402975,0.082613868,0.39204734,0.415912111,HF138,5.927491074,55,MMF.16S.133_HF138,5734,RC-ABX,RC,2,rec_wk1,20,7,7,0,A1,C1,8477,6767,5804,June_2021,ABX,NA,NA,RC
0.853135674,12,12,1,0.343327052,0.168506026,0.072969221,0.158031153,HF139,2.782566925,12,MMF.16S.133_HF139,5733,WD-ABX,WD,3,rec_wk1,20,7,7,0,A1,C1,49311,46846,45940,June_2021,ABX,NA,NA,WD
0.888380157,12,12,1,0.357510475,0.185897548,0.059674845,0.15542577,HF140,2.687990035,12,MMF.16S.133_HF140,5568,WD-ABX,WD,3,rec_wk1,20,7,7,0,A1,C1,61188,58218,56536,June_2021,ABX,NA,NA,WD
0.183083571,14,14,1,0.069374609,0.075967164,0.132747718,0.032868093,HF141,3.014434975,14,MMF.16S.133_HF141,5569,WD-ABX,WD,3,rec_wk1,20,7,7,0,A1,C1,36726,35001,34754,June_2021,ABX,NA,NA,WD
0.293710714,17,17,1,0.103666995,0.065677065,0.110757559,0.057493461,HF142,6.233464069,17,MMF.16S.133_HF142,5264,WD-ABX,WD,4,rec_wk1,20,7,7,0,A1,C1,47147,45463,45071,June_2021,ABX,NA,NA,WD
0.19034339,10,10,1,0.082665084,0.107100099,0.114588734,0.037763327,HF143,3.359593008,10,MMF.16S.133_HF143,5265,WD-ABX,WD,4,rec_wk1,20,7,7,0,A1,C1,21767,20943,20761,June_2021,ABX,NA,NA,WD
0.801431474,28,28,1,0.24051089,0.053117792,0.108552591,0.140748933,HF144,5.900856971,28,MMF.16S.133_HF144,5732,WD-ABX,WD,4,rec_wk1,20,7,7,0,A1,C1,77567,74291,72850,June_2021,ABX,NA,NA,WD
2.96204685,66,66,0.9962438,0.706990679,0.161286003,0.175393002,0.380683337,HF145,6.761858853,66,MMF.16S.133_HF145,5735,RC-ABX,RC,1,rec_wk1,21,8,8,0,A1,C1,30901,27321,24702,June_2021,ABX,NA,NA,RC
3.591224425,123,124.5,0.999306164,0.746277399,0.158208918,0.178277061,0.381194193,HF146,8.758479393,123,MMF.16S.133_HF146,5570,RC-ABX,RC,1,rec_wk1,21,8,8,0,A1,C1,75556,63972,55103,June_2021,ABX,NA,NA,RC
3.606264225,87,87,0.998900176,0.807509722,0.244606161,0.249606561,0.491417915,HF147,7.802422305,87,MMF.16S.133_HF147,5571,RC-ABX,RC,1,rec_wk1,21,8,8,0,A1,C1,20461,18328,14263,June_2021,ABX,NA,NA,RC
2.379023397,135,136.2,0.998716337,0.484992891,0.027103676,0.236823559,0.259286738,HF148,9.501425294,135,MMF.16S.133_HF148,5266,RC-ABX,RC,2,rec_wk1,21,8,8,0,A1,C1,48605,45032,40085,June_2021,ABX,NA,NA,RC
2.301518658,124,130,0.999659939,0.477465606,0.024783358,0.227352383,0.28053301,HF149,11.30188073,124,MMF.16S.133_HF149,5267,RC-ABX,RC,2,rec_wk1,21,8,8,0,A1,C1,64036,58068,51592,June_2021,ABX,NA,NA,RC
2.919247319,146,152,0.999149228,0.585770014,0.035788348,0.226081172,0.324110477,HF150,10.55536974,146,MMF.16S.133_HF150,5734,RC-ABX,RC,2,rec_wk1,21,8,8,0,A1,C1,54401,49132,44677,June_2021,ABX,NA,NA,RC
1.199795446,8,8,1,0.576979647,0.338061913,0.079529682,0.321192845,HF151,1.913530167,8,MMF.16S.133_HF151,5733,WD-ABX,WD,3,rec_wk1,21,8,8,0,A1,C1,34824,33102,32231,June_2021,ABX,NA,NA,WD
0.872135309,8,8,1,0.419408429,0.269474695,0.060889747,0.205797701,HF152,2.354005785,8,MMF.16S.133_HF152,5568,WD-ABX,WD,3,rec_wk1,21,8,8,0,A1,C1,19103,18196,17659,June_2021,ABX,NA,NA,WD
0.862298549,6,6,1,0.481257983,0.364809556,0.048006906,0.264508534,HF153,1.873727088,6,MMF.16S.133_HF153,5569,WD-ABX,WD,3,rec_wk1,21,8,8,0,A1,C1,35393,33308,32993,June_2021,ABX,NA,NA,WD
1.116130952,14,14,1,0.422927892,0.149704427,0.084910851,0.269048031,HF154,3.135211464,14,MMF.16S.133_HF154,5264,WD-ABX,WD,4,rec_wk1,21,8,8,0,A1,C1,39314,37909,37115,June_2021,ABX,NA,NA,WD
1.022977416,6,6,1,0.570934567,0.367128643,0.091168064,0.387522898,HF155,1.482865676,6,MMF.16S.133_HF155,5265,WD-ABX,WD,4,rec_wk1,21,8,8,0,A1,C1,24595,22078,21726,June_2021,ABX,NA,NA,WD
1.016056811,15,15,1,0.375198662,0.157353558,0.077312295,0.164825155,HF156,2.766582699,15,MMF.16S.133_HF156,5732,WD-ABX,WD,4,rec_wk1,21,8,8,0,A1,C1,61117,58635,56955,June_2021,ABX,NA,NA,WD
3.638343219,93,93,1,0.802705649,0.232606908,0.358372246,0.475076827,HF157,8.30131849,93,MMF.16S.133_HF157,5735,RC-ABX,RC,1,rec_wk2,24,11,11,0,A1,C1,12065,10705,8760,June_2021,ABX,NA,NA,RC
3.72326989,147,147,1,0.746081592,0.144300362,0.267950017,0.387517312,HF158,10.70206274,147,MMF.16S.133_HF158,5570,RC-ABX,RC,1,rec_wk2,24,11,11,0,A1,C1,35476,31704,28877,June_2021,ABX,NA,NA,RC
3.81063762,146,153.5,0.999853654,0.764634513,0.160145997,0.241639506,0.410247438,HF159,12.06705314,146,MMF.16S.133_HF159,5571,RC-ABX,RC,1,rec_wk2,24,11,11,0,A1,C1,33329,30046,23312,June_2021,ABX,NA,NA,RC
3.267822425,193,194.5,0.999704547,0.62094144,0.051495496,0.180603305,0.29964491,HF160,12.09050849,193,MMF.16S.133_HF160,5266,RC-ABX,RC,2,rec_wk2,24,11,11,0,A1,C1,174961,156526,149086,June_2021,ABX,NA,NA,RC
